codigo,label,poblacion,coordenadas
33064,Santo Adriano,281,Point(-5.979757412 43.288287)
33065,Sariego,1252,Point(-5.550010785 43.416122)
33066,Siero,53049,Point(-5.660866 43.391469)
33067,Sobrescobio,838,Point(-5.462229785 43.19389765)
33067,Sobrescobio,838,Point(-5.462229785 43.19389765)
33068,Somiedo,1031,Point(-6.2515 43.102833333)
33068,Somiedo,1031,Point(-6.2515 43.102833333)
33069,Soto del Barco,3801,Point(-6.052121999 43.52565065)
33070,Tapia de Casariego,3538,Point(-6.9437 43.5692)
33071,Taramundi,545,Point(-7.1080702 43.3603938)
33072,Teverga,1495,Point(-6.120161039 43.1450667)
33073,Tineo,8679,Point(-6.492153294 43.30950675)
33074,Vegadeo,3928,Point(-6.999151298 43.41565635)
33075,Villanueva de Oscos,244,Point(-6.986268 43.3113558)
33076,Villaviciosa,15379,Point(-5.4334618 43.4813318)
33077,Villayón,1054,Point(-6.7053138 43.4483515)
33078,Yernes y Tameza,134,Point(-6.10556304 43.26040445)
34001,Abarca de Campos,38,Point(-4.843333333 42.060277777)
34003,Abia de las Torres,165,Point(-4.421111111 42.42)
34004,Aguilar de Campoo,6916,Point(-4.260277777 42.7925)
34005,Alar del Rey,910,Point(-4.308611111 42.660277777)
34006,Alba de Cerrato,80,Point(-4.366111111 41.8125)
34009,Amayuelas de Arriba,36,Point(-4.483055555 42.216666666)
34010,Ampudia,588,Point(-4.7792135 41.9148751)
34011,Amusco,417,Point(-4.466944444 42.175555555)
34012,Antigüedad,329,Point(-4.118611111 41.946666666)
34015,Arconada,45,Point(-4.4952828 42.3276271)
34017,Astudillo,1041,Point(-4.294512 42.1919936)
34018,Autilla del Pino,223,Point(-4.633055555 41.983055555)
34019,Autillo de Campos,125,Point(-4.831111111 42.088055555)
34020,Ayuela,48,Point(-4.667777777 42.632222222)
34022,Baltanás,1226,Point(-4.246388888 41.938333333)
34023,Venta de Baños,6372,Point(-4.49454 41.9213806)
34024,Baquerín de Campos,20,Point(-4.783055555 42.016666666)
34025,Bárcena de Campos,53,Point(-4.4987889 42.4834048)
34027,Barruelo de Santullán,1164,Point(-4.283333333 42.9075)
34028,Báscones de Ojeda,136,Point(-4.516666666 42.666666666)
34029,Becerril de Campos,737,Point(-4.641666666 42.108333333)
34031,Belmonte de Campos,28,Point(-4.983055555 41.933055555)
34032,Berzosilla,45,Point(-4.033055555 42.783055555)
34033,Boada de Campos,17,Point(-4.866666666 41.983055555)
34034,Boadilla del Camino,111,Point(-4.35 42.25)
34035,Boadilla de Rioseco,95,Point(-4.968333333 42.178055555)
34036,Brañosera,253,Point(-4.307777777 42.935833333)
34037,Buenavista de Valdavia,290,Point(-4.6145515 42.6380596)
34038,Bustillo de la Vega,259,Point(-4.740555555 42.455833333)
34039,Bustillo del Páramo de Carrión,58,Point(-4.738055555 42.355833333)
34041,Calahorra de Boedo,82,Point(-4.383055555 42.566666666)
34042,Calzada de los Molinos,305,Point(-4.65 42.333055555)
34045,Capillas,68,Point(-4.890833333 42.013333333)
34046,Cardeñosa de Volpejera,64,Point(-4.701666666 42.231944444)
34047,Carrión de los Condes,1997,Point(-4.601944444 42.338888888)
34048,Castil de Vela,54,Point(-4.958611111 41.983888888)
34049,Castrejón de la Peña,322,Point(-4.603055555 42.808333333)
34050,Castrillo de Don Juan,177,Point(-4.069444444 41.791944444)
34051,Castrillo de Onielo,91,Point(-4.3019806 41.8587256)
34052,Castrillo de Villavega,167,Point(-4.483055555 42.45)
34053,Castromocho,193,Point(-4.816666666 42.033055555)
34055,Cervatos de la Cueza,241,Point(-4.766666666 42.283055555)
34056,Cervera de Pisuerga,2272,Point(-4.4972234 42.8635509)
34057,Cevico de la Torre,464,Point(-4.410555555 41.852222222)
34058,Cevico Navero,175,Point(-4.184166666 41.861111111)
34059,Cisneros,426,Point(-4.856944444 42.220277777)
34060,Cobos de Cerrato,129,Point(-4.002777777 42.0275)
34061,Collazos de Boedo,89,Point(-4.483333333 42.618888888)
34062,Congosto de Valdavia,132,Point(-4.633611111 42.715555555)
34063,Cordovilla la Real,130,Point(-4.25988 42.07961)
34066,Cubillas de Cerrato,60,Point(-4.466666666 41.8)
34067,Dehesa de Montejo,130,Point(-4.516666666 42.816666666)
34068,Dehesa de Romanos,39,Point(-4.432222222 42.641388888)
34069,Dueñas,2605,Point(-4.546944444 41.876944444)
34070,Espinosa de Cerrato,119,Point(-3.951666666 41.968055555)
34071,Espinosa de Villagonzalo,164,Point(-4.366666666 42.483055555)
34072,Frechilla,138,Point(-4.840277777 42.138055555)
34073,Fresno del Río,169,Point(-4.817777777 42.681111111)
34074,Frómista,727,Point(-4.406666666 42.267222222)
34076,Fuentes de Nava,581,Point(-4.783056 42.083056)
34077,Fuentes de Valdepero,489,Point(-4.5 42.066666666)
34079,Grijota,2839,Point(-4.5822734 42.0524901)
34080,Guardo,5502,Point(-4.846288 42.7895455)
34080000200,Intorcisa,49,Point(-4.79848579 42.78306915)
34080000200,Intorcisa,50,Point(-4.79848579 42.78306915)
34081,Guaza de Campos,57,Point(-4.909722222 42.133055555)
34082,Hérmedes de Cerrato,72,Point(-4.175 41.819166666)
34083,Herrera de Pisuerga,1875,Point(-4.332222222 42.593055555)
34084,Herrera de Valdecañas,148,Point(-4.2 42.05)
34086,Hontoria de Cerrato,108,Point(-4.441111111 41.910555555)
34087,Hornillos de Cerrato,171,Point(-4.2725 41.988333333)
34088,Husillos,413,Point(-4.516666666 42.083055555)
34089,Itero de la Vega,147,Point(-4.258611111 42.286388888)
34091,Lagartos,117,Point(-4.904444444 42.405555555)
34092,Lantadilla,277,Point(-4.276666666 42.340555555)
34093,La Vid de Ojeda,82,Point(-4.383055555 42.660833333)
34094,Ledigos,59,Point(-4.864722222 42.354722222)
34096,Lomas de Campos,40,Point(-4.55 42.266666666)
34098,Magaz de Pisuerga,1065,Point(-4.429444444 41.981944444)
34099,Manquillos,62,Point(-4.567777777 42.204722222)
34100,Mantinos,142,Point(-4.8425 42.753611111)
34101,Marcilla de Campos,60,Point(-4.4 42.316666666)
34102,Mazariegos,202,Point(-4.715555555 42.026944444)
34103,Mazuecos de Valdeginate,78,Point(-4.84 42.168333333)
34104,Melgar de Yuso,269,Point(-4.254444444 42.253333333)
34106,Meneses de Campos,109,Point(-4.92 41.941666666)
34107,Micieces de Ojeda,67,Point(-4.461944444 42.690555555)
34108,Monzón de Campos,608,Point(-4.494444444 42.116666666)
34109,Moratinos,55,Point(-4.926666666 42.360555555)
34110,Mudá,81,Point(-4.394444444 42.875833333)
34112,Nogal de las Huertas,46,Point(-4.641388888 42.392222222)
34113,Olea de Boedo,38,Point(-4.449722222 42.608888888)
34114,Olmos de Ojeda,166,Point(-4.424444444 42.723611111)
34116,Osornillo,57,Point(-4.283055555 42.366666666)
34120,Palencia,77466,Point(-4.533333333 42.016666666)
34121,Palenzuela,212,Point(-4.129166666 42.095277777)
34122,Páramo de Boedo,103,Point(-4.4 42.5775)
34122,Páramo de Boedo,103,Point(-4.40042 42.57842)
34123,Paredes de Nava,1927,Point(-4.694444444 42.152777777)
34124,Payo de Ojeda,59,Point(-4.483055555 42.716666666)
34125,Pedraza de Campos,73,Point(-4.734722222 41.983888888)
34126,Pedrosa de la Vega,277,Point(-4.745833333 42.482222222)
34127,Perales,112,Point(-4.580277777 42.193888888)
34129,Pino del Río,162,Point(-4.807777777 42.644166666)
34130,Piña de Campos,185,Point(-4.436944444 42.213611111)
34131,Población de Arroyo,44,Point(-4.873888888 42.336388888)
34132,Población de Campos,119,Point(-4.446944444 42.269722222)
34133,Población de Cerrato,102,Point(-4.428333333 41.792777777)
34134,Polentinos,41,Point(-4.526944444 42.938888888)
34135,Pomar de Valdivia,488,Point(-4.169444444 42.773888888)
34136,Poza de la Vega,160,Point(-4.796666666 42.578333333)
34137,Pozo de Urama,21,Point(-4.894722222 42.254166666)
34139,Prádanos de Ojeda,181,Point(-4.347777777 42.682222222)
34140,La Puebla de Valdavia,79,Point(-4.609722222 42.673611111)
34141,Quintana del Puente,248,Point(-4.206388888 42.083611111)
34143,Quintanilla de Onsoña,167,Point(-4.663611111 42.469166666)
34146,Reinoso de Cerrato,58,Point(-4.383055555 41.975833333)
34147,Renedo de la Vega,193,Point(-4.702777777 42.453611111)
34149,Requena de Campos,27,Point(-4.343611111 42.307777777)
34151,Respenda de la Peña,140,Point(-4.686666666 42.764166666)
34152,Revenga de Campos,127,Point(-4.4825 42.283888888)
34154,Revilla de Collazos,75,Point(-4.504166666 42.629722222)
34155,Ribas de Campos,150,Point(-4.516666666 42.153888888)
34156,Riberos de la Cueza,52,Point(-4.725277777 42.278333333)
34157,Saldaña,2844,Point(-4.737277777 42.520166666)
34158,Salinas de Pisuerga,348,Point(-4.378055555 42.848611111)
34159,San Cebrián de Campos,400,Point(-4.530833333 42.201388888)
34160,San Cebrián de Mudá,142,Point(-4.386111111 42.891666666)
34161,San Cristóbal de Boedo,20,Point(-4.353055555 42.541666666)
34163,San Mamés de Campos,44,Point(-4.565833333 42.354722222)
34165,San Román de la Cuba,53,Point(-4.857222222 42.262777777)
34167,Santa Cecilia del Alcor,91,Point(-4.658888888 41.933888888)
34168,Santa Cruz de Boedo,51,Point(-4.373611111 42.524444444)
34169,Santervás de la Vega,392,Point(-4.799166666 42.506388888)
34170,Santibáñez de Ecla,42,Point(-4.375 42.706666666)
34171,Santibáñez de la Peña,892,Point(-4.729166666 42.81)
34174,Santoyo,187,Point(-4.343333333 42.214722222)
34175,La Serna,90,Point(-4.666666666 42.416666666)
34175,La Serna,90,Point(-4.65739 42.41507)
34176,Sotobañado y Priorato,154,Point(-4.441666666 42.591111111)
34177,Soto de Cerrato,166,Point(-4.429722222 41.953333333)
34178,Tabanera de Cerrato,133,Point(-4.123055555 42.025277777)
34179,Tabanera de Valdavia,20,Point(-4.691944444 42.646388888)
34180,Támara de Campos,70,Point(-4.393611111 42.203333333)
34181,Tariego de Cerrato,504,Point(-4.48 41.904444444)
34182,Torquemada,964,Point(-4.3189266 42.0340573)
34184,Torremormojón,41,Point(-4.7775 41.961111111)
34185,Triollo,73,Point(-4.680833333 42.924166666)
34186,Valbuena de Pisuerga,49,Point(-4.238888888 42.145277777)
34189,Valdeolmillos,56,Point(-4.400277777 42.041111111)
34190,Valderrábano,47,Point(-4.654722222 42.605833333)
34192,Valde-Ucieza,77,Point(-4.566666666 42.4)
34196,Valle de Cerrato,77,Point(-4.361944444 41.879722222)
34199,Velilla del Río Carrión,1104,Point(-4.845833333 42.826111111)
34201,Vertavillo,162,Point(-4.327222222 41.831944444)
34202,Villabasta,33,Point(-4.6025 42.560833333)
34204,Villacidaler,44,Point(-4.974166666 42.221666666)
34205,Villaconancio,48,Point(-4.223888888 41.871944444)
34206,Villada,863,Point(-4.967777777 42.248888888)
34208,Villaeles de Valdavia,47,Point(-4.584444444 42.565277777)
34210,Villahán,96,Point(-4.131111111 42.050833333)
34211,Villaherreros,211,Point(-4.461111111 42.389166666)
34213,Villalaco,67,Point(-4.259444444 42.155)
34214,Villalba de Guardo,194,Point(-4.822222222 42.722222222)
34215,Villalcázar de Sirga,160,Point(-4.543055555 42.316666666)
34216,Villalcón,45,Point(-4.855 42.293055555)
34217,Villalobón,1955,Point(-4.503888888 42.029444444)
34218,Villaluenga de la Vega,519,Point(-4.765277777 42.523888888)
34220,Villamartín de Campos,170,Point(-4.663611111 42.015)
34221,Villamediana,177,Point(-4.361388888 42.049722222)
34222,Villameriel,109,Point(-4.475555555 42.528333333)
34223,Villamoronta,236,Point(-4.698611111 42.4025)
34224,Villamuera de la Cueza,36,Point(-4.687777777 42.258611111)
34225,Villamuriel de Cerrato,6501,Point(-4.515539 41.9500494)
34227,Villanueva del Rebollar,67,Point(-4.742222222 42.240833333)
34228,Villanuño de Valdavia,91,Point(-4.5175 42.508888888)
34229,Villaprovedo,46,Point(-4.395555555 42.515555555)
34230,Villarmentero de Campos,26,Point(-4.5 42.297222222)
34231,Villarrabé,170,Point(-4.7840853 42.4206517)
34232,Villarramiel,782,Point(-4.913055555 42.0425)
34233,Villasarracino,125,Point(-4.496388888 42.411944444)
34234,Villasila de Valdavia,64,Point(-4.557222222 42.532222222)
34236,Villaturde,148,Point(-4.671111111 42.376388888)
34237,Villaumbrales,627,Point(-4.613055555 42.088888888)
34238,Villaviudas,356,Point(-4.3425 41.961388888)
34240,Villerías de Campos,71,Point(-4.855555555 41.944444444)
34241,Villodre,22,Point(-4.245277777 42.211666666)
34242,Villodrigo,96,Point(-4.094722222 42.144444444)
34243,Villoldo,333,Point(-4.595833333 42.245)
34245,Villota del Páramo,295,Point(-4.848055555 42.551666666)
34246,Villovieco,62,Point(-4.481944444 42.295)
34901,Osorno la Mayor,1180,Point(-4.361388888 42.41)
34902,Valle del Retortillo,155,Point(-4.79 42.235277777)
34903,Loma de Ucieza,186,Point(-4.579166666 42.441388888)
34904,La Pernía,297,Point(-4.498055555 42.964722222)
35001,Agaete,5683,Point(-15.700745 28.101687)
35002,Agüimes,33800,Point(-15.433333333 27.883333333)
35003,Antigua,14164,Point(-14.0118473 28.4160163)
35004,Arrecife,70811,Point(-13.550555555 28.9625)
35005,Artenara,1024,Point(-15.6457328 28.0202175)
35006,Arucas,39232,Point(-15.5232237 28.1184492)
35007,Betancuria,801,Point(-14.057219 28.424722)
35008,Firgas,7728,Point(-15.55 28.1)
35009,Gáldar,25108,Point(-15.650277777 28.143888888)
35010,Haría,5623,Point(-13.498192 29.146806)
35011,Ingenio,32905,Point(-15.4323617 27.9214117)
35012,Mogán,21172,Point(-15.716666666 27.866666666)
35013,Moya,8007,Point(-15.583223 28.1107662)
35014,La Oliva,30022,Point(-13.933333333 28.616666666)
35015,Pájara,21570,Point(-14.1 28.35)
35016,Las Palmas de Gran Canaria,381868,Point(-15.431388888 28.127222222)
35017,Puerto del Rosario,46150,Point(-13.866667 28.5)
35018,San Bartolomé,19551,Point(-13.613931466 29.001634214)
35019,San Bartolomé de Tirajana,54291,Point(-15.5725797 27.9254273)
35020,La Aldea de San Nicolás,7401,Point(-15.779908 27.982605)
35021,Santa Brígida,18766,Point(-15.4998362 28.0337963)
35022,Santa Lucía de Tirajana,78584,Point(-15.5406889 27.9120932)
35023,Santa María de Guía de Gran Canaria,14311,Point(-15.632777777 28.138888888)
35024,Teguise,24027,Point(-13.559722 29.061111)
35025,Tejeda,1806,Point(-15.6139433 27.9974436)
35026,Telde,104168,Point(-15.4166761 27.9984538)
35027,Teror,13211,Point(-15.5475653 28.0590002)
35028,Tías,21613,Point(-13.653055555 28.953055555)
35029,Tinajo,6939,Point(-13.65 29.05)
35030,Tuineje,16834,Point(-14.05 28.316667)
35031,Valsequillo de Gran Canaria,9869,Point(-15.498918371 27.9808422)
35032,Valleseco,3775,Point(-15.574946 28.0499211)
35033,Vega de San Mateo,7899,Point(-15.5325 28.010555555)
35034,Yaiza,18842,Point(-13.766666666 28.955)
36001,Arbo,2603,Point(-8.3123868 42.1122944)
36002,Barro,3674,Point(-8.647222222 42.525)
36003,Bayona,12361,Point(-8.8500865 42.1199257)
36004,Bueu,11836,Point(-8.7859271 42.324878)
36005,Caldas de Reyes,9615,Point(-8.638333 42.602778)
36006,Cambados,13787,Point(-8.8138414 42.51439)
36007,Campo Lameiro,1667,Point(-8.50996793 42.5378633)
36008,Cangas de Morrazo,26711,Point(-8.789840959 42.27790245)
36009,La Cañiza,4990,Point(-8.274444444 42.212777777)
36010,Catoria,3274,Point(-8.7149306 42.6611376)
36012,Cotobad,4290,Point(-8.481944444 42.471944444)
36013,Covelo,2472,Point(-8.3632127 42.2314412)
36014,Creciente,1921,Point(-8.2225 42.1525)
36015,Cuntis,4469,Point(-8.5617942 42.6353362)
36016,Dozón,961,Point(-8.046719628 42.59534205)
36017,La Estrada,20112,Point(-8.487222222 42.689166666)
36018,Forcarey,3067,Point(-8.3500953 42.5922339)
36019,Fornelos de Montes,1614,Point(-8.451388888 42.340277777)
36020,Golada,2225,Point(-8.019722 42.762222)
36021,Gondomar,15066,Point(-8.761388888 42.110833333)
36022,El Grove,10833,Point(-8.8640902 42.4953017)
36023,La Guardia,9970,Point(-8.8754007 41.9016436)
36024,Lalín,20292,Point(-8.1109759 42.6614127)
36025,La Lama,2437,Point(-8.442307 42.396854)
36026,Marín,23991,Point(-8.698888888 42.392777777)
36027,Meaño,5237,Point(-8.7825181 42.4452125)
36028,Meis,4668,Point(-8.724889747 42.4997198)
36029,Moaña,19320,Point(-8.7375444 42.3072464)
36030,Mondariz,4456,Point(-8.453216643 42.2390797)
36031,Mondariz-Balneario,742,Point(-8.471376184 42.2197049)
36032,Moraña,4131,Point(-8.58557561 42.56274575)
36033,Mos,15233,Point(-8.6312084 42.2137733)
36034,As Neves,3657,Point(-8.415 42.088055555)
36035,Nigrán,18174,Point(-8.8066339 42.1415954)
36036,Oya,3062,Point(-8.84424861 42.03254015)
36037,Pazos de Borbén,3046,Point(-8.5321052 42.293375)
36038,Pontevedra,83316,Point(-8.6475 42.433611111)
36039,Porriño,20965,Point(-8.6201899 42.1618689)
36040,Portas,2748,Point(-8.657078654 42.5640304)
36041,Poyo,17434,Point(-8.701388888 42.440833333)
36042,Puenteareas,23211,Point(-8.5048936 42.1753232)
36043,Puentecaldelas,5609,Point(-8.5022463 42.3887716)
36044,Puentecesures,3076,Point(-8.652991 42.7207856)
36045,Redondela,28874,Point(-8.6 42.283333)
36046,Ribadumia,5166,Point(-8.7587747 42.5148183)
36047,Rodeiro,2232,Point(-7.9471823 42.6492517)
36048,El Rosal,6548,Point(-8.825096002 41.93567215)
36049,Salceda de Caselas,9409,Point(-8.557777777 42.102222222)
36050,Salvatierra de Miño,10617,Point(-8.498055555 42.083055555)
36051,Sangenjo,18016,Point(-8.8067881 42.3994567)
36052,Silleda,8917,Point(-8.2466373 42.697981)
36053,Sotomayor,7589,Point(-8.572718626 42.33863915)
36054,Tomiño,13738,Point(-8.731405835 41.9960729)
36055,Tuy,17468,Point(-8.644444 42.048056)
36056,Valga,5779,Point(-8.648127713 42.6892719)
36057,Vigo,294489,Point(-8.726666666 42.235833333)
36058,Vilaboa,5856,Point(-8.638055555 42.359722222)
36059,Villa de Cruces,4967,Point(-8.1682653 42.7950805)
36060,Villagarcía de Arosa,37888,Point(-8.743064672 42.5950581)
36061,Villanueva de Arosa,10159,Point(-8.8299345 42.5626279)
36901,Isla de Arosa,4809,Point(-8.863888888 42.554444444)
36902,Cerdedo Cotobade,5671,Point(-8.481944444 42.471944444)
37001,Abusejo,148,Point(-6.14 40.709722222)
37002,Agallas,122,Point(-6.442222222 40.448611111)
37003,Ahigal de los Aceiteros,93,Point(-6.747777777 40.875277777)
37004,Ahigal de Villarino,30,Point(-6.381111111 41.158333333)
37005,La Alameda de Gardón,67,Point(-6.758611111 40.650833333)
37006,La Alamedilla,94,Point(-6.826944444 40.471944444)
37007,Alaraz,444,Point(-5.288055555 40.7475)
37008,Alba de Tormes,5099,Point(-5.516111111 40.824722222)
37009,Alba de Yeltes,205,Point(-6.318611111 40.671111111)
37010,La Alberca,1034,Point(-6.111111111 40.489166666)
37011,La Alberguería de Argañán,94,Point(-6.814166666 40.411944444)
37011,La Alberguería de Argañán,94,Point(-6.79709 40.4225)
37012,Alconada,130,Point(-5.363333333 40.911388888)
37013,Aldeacipreste,89,Point(-5.896111111 40.380555555)
37014,Aldeadávila de la Ribera,1094,Point(-6.619905555 41.218452777)
37015,Aldea del Obispo,245,Point(-6.792222222 40.707222222)
37016,Aldealengua,730,Point(-5.55 40.982222222)
37017,Aldeanueva de Figueroa,238,Point(-5.524722222 41.147777777)
37018,Aldeanueva de la Sierra,88,Point(-6.095833333 40.614722222)
37019,Aldearrodrigo,143,Point(-5.806388888 41.110555555)
37020,Aldearrubia,518,Point(-5.4975 41.008055555)
37021,Aldeaseca de Alba,65,Point(-5.448611111 40.818611111)
37022,Aldeaseca de la Frontera,241,Point(-5.207777777 40.941666666)
37023,Aldeatejada,2662,Point(-5.6925 40.923333333)
37024,Aldeavieja de Tormes,100,Point(-5.617222222 40.583333333)
37025,Aldehuela de la Bóveda,260,Point(-6.048611111 40.844444444)
37026,Aldehuela de Yeltes,176,Point(-6.243888888 40.663333333)
37027,Almenara de Tormes,302,Point(-5.823333333 41.064166666)
37028,Almendra,129,Point(-6.341111111 41.229722222)
37029,Anaya de Alba,190,Point(-5.492222222 40.728611111)
37030,Añover de Tormes,84,Point(-5.915 41.136111111)
37031,Arabayona de Mógica,318,Point(-5.386111111 41.047222222)
37032,Arapiles,744,Point(-5.644722222 40.894166666)
37032000600,Las Torres,283,Point(-5.6531955 40.90790613)
37032000600,Las Torres,283,Point(-5.652888888 40.907944444)
37033,Arcediano,89,Point(-5.560277777 41.093333333)
37034,El Arco,85,Point(-5.825611859 41.113188298)
37035,Armenteros,156,Point(-5.449444444 40.593888888)
37036,San Miguel del Robledo,52,Point(-6.045483333 40.537047222)
37037,La Atalaya,102,Point(-6.414166666 40.5025)
37038,Babilafuente,924,Point(-5.425555555 40.977222222)
37039,Bañobárez,277,Point(-6.612777777 40.851111111)
37040,Barbadillo,391,Point(-5.881388888 40.931944444)
37041,Barbalos,70,Point(-5.943055555 40.676944444)
37042,Barceo,45,Point(-6.451944444 41.061111111)
37044,Barruecopardo,409,Point(-6.662777777 41.0725)
37045,La Bastida,22,Point(-6.058611111 40.585)
37046,Béjar,11993,Point(-5.761944444 40.384722222)
37047,Beleña,258,Point(-5.6275 40.751111111)
37049,Bermellar,129,Point(-6.671111111 40.998611111)
